ATHENS                     ,GA,0,0,10,125,345,610,667,498,340,148,27,1,2771
ATLANTA                    ,GA,0,0,11,118,339,613,673,501,342,143,26,2,2767
AUGUSTA                    ,GA,0,0,7,107,308,553,610,447,296,124,19,0,2470
COLUMBUS                   ,GA,0,0,3,73,256,497,554,394,246,89,8,0,2122
MACON                      ,GA,0,0,6,97,292,530,580,420,272,110,15,0,2323
SAVANNAH                   ,GA,0,0,2,55,210,423,484,343,210,76,9,0,1811
HILO                       ,HI,0,0,0,0,0,0,0,0,0,0,0,0,    M
HONOLULU                   ,HI,0,0,0,0,0,0,0,0,0,0,0,0,    M
KAHULUI                    ,HI,0,0,0,0,0,0,0,0,0,0,0,0,    M
LIHUE                      ,HI,0,0,0,0,0,0,0,0,0,0,0,0,1
BOISE                      ,ID,8,10,103,385,748,1061,1046,798,636,429,226,64,5513
LEWISTON                   ,ID,7,8,99,411,715,968,911,736,612,413,217,70,5169
POCATELLO                  ,ID,20,26,203,558,921,1257,1262,1026,839,582,353,131,7178
CHICAGO                    ,IL,4,9,105,397,741,1155,1279,1044,841,492,225,48,6339
MOLINE                     ,IL,2,6,96,378,749,1190,1313,1064,804,421,161,19,6204
PEORIA                     ,IL,1,5,84,356,702,1130,1243,995,756,393,148,18,5831
ROCKFORD                   ,IL,3,11,117,422,782,1226,1348,1093,862,476,198,31,6569
SPRINGFIELD                ,IL,1,4,76,329,658,1072,1186,945,711,363,125,15,5484
EVANSVILLE                 ,IN,0,1,46,256,558,911,1007,795,592,289,86,6,4549
FORT WAYNE                 ,IN,3,9,104,393,708,1111,1243,1027,826,458,190,29,6102
INDIANAPOLIS               ,IN,1,3,71,326,641,1034,1145,922,707,372,140,16,5379
SOUTH BEND                 ,IN,5,13,116,407,728,1122,1257,1041,855,487,223,44,6298
DES MOINES                 ,IA,1,5,94,384,774,1209,1313,1051,796,412,146,17,6203
DUBUQUE                    ,IA,8,19,151,471,851,1310,1427,1156,918,510,225,40,7087
SIOUX CITY                 ,IA,3,12,132,453,876,1316,1384,1118,884,474,182,27,6863
WATERLOO                   ,IA,4,16,138,465,860,1328,1443,1165,906,491,188,26,7028
CONCORDIA                  ,KS,0,3,70,318,701,1085,1127,903,684,373,131,13,5408
DODGE CITY                 ,KS,1,3,61,291,658,1000,1018,815,640,352,115,13,4965
GOODLAND                   ,KS,4,8,112,416,779,1088,1096,914,758,480,211,37,5901
TOPEKA                     ,KS,0,2,65,289,638,1023,1093,857,628,322,96,8,5020
WICHITA                    ,KS,0,1,42,243,590,967,1017,780,577,291,80,6,4592
JACKSON                    ,KY,0,2,50,245,503,834,932,734,553,268,101,12,4235
LEXINGTON                  ,KY,0,2,52,272,561,901,995,788,605,313,111,11,4610
LOUISVILLE                 ,KY,0,0,30,212,493,841,933,732,538,246,67,5,4097
PADUCAH                    ,KY,0,1,38,228,510,854,942,723,523,245,64,4,4131
BATON ROUGE                ,LA,0,0,2,44,189,381,424,295,167,51,2,0,1555
LAKE CHARLES               ,LA,0,0,1,35,171,367,417,291,162,45,1,0,1491
NEW ORLEANS                ,LA,0,0,0,25,139,317,375,253,136,34,1,0,1281
SHREVEPORT                 ,LA,0,0,6,80,285,531,570,410,251,86,7,0,2225
CARIBOU                    ,ME,58,96,313,673,1005,1449,1700,1427,1254,791,423,165,9354
PORTLAND                   ,ME,17,28,176,503,767,1121,1324,1106,976,630,353,106,7106
BALTIMORE                  ,MD,0,1,52,294,557,877,995,819,666,354,134,15,4764
BOSTON                     ,MA,6,7,84,350,608,939,1116,932,829,510,245,55,5681
WORCESTER                  ,MA,14,25,154,468,741,1102,1269,1064,939,571,287,83,6717
ALPENA                     ,MI,44,71,242,587,879,1238,1421,1250,1124,703,398,143,8099
DETROIT                    ,MI,2,8,104,397,704,1082,1223,1033,862,479,208,35,6136
FLINT                      ,MI,15,29,166,486,785,1164,1319,1124,957,562,280,66,6950
GRAND RAPIDS               ,MI,6,14,132,440,746,1111,1258,1070,910,518,235,45,6485
HOUGHTON LAKE              ,MI,47,80,254,597,905,1274,1455,1260,1113,676,358,124,8142
LANSING                    ,MI,11,24,153,462,764,1138,1288,1095,929,534,259,55,6711
MUSKEGON                   ,MI,11,19,143,450,744,1079,1226,1060,930,556,276,66,6559
SAULT STE. MARIE           ,MI,69,78,254,604,927,1327,1541,1326,1200,743,414,180,8662
DULUTH                     ,MN,63,86,298,678,1088,1556,1699,1399,1210,762,426,179,9444
INTERNATIONAL FALLS        ,MN,70,111,353,743,1184,1714,1878,1530,1283,772,419,164,10222
MINNEAPOLIS-ST.PAUL        ,MN,5,14,154,507,939,1404,1531,1236,998,530,218,44,7581
ROCHESTER                  ,MN,11,27,177,521,936,1406,1530,1253,1011,553,245,52,7720
SAINT CLOUD                ,MN,17,41,228,599,1040,1522,1655,1344,1104,617,287,78,8531
JACKSON                    ,MS,0,0,7,100,301,542,602,440,278,109,12,0,2392
MERIDIAN                   ,MS,0,0,7,117,326,558,629,460,307,130,19,0,2552
TUPELO                     ,MS,0,0,12,136,374,651,723,535,355,146,24,0,2955
COLUMBIA                   ,MO,0,2,66,297,620,1010,1094,857,636,321,109,11,5024
KANSAS CITY                ,MO,0,2,65,293,642,1040,1122,881,646,329,104,9,5133
ST. LOUIS                  ,MO,0,1,40,235,550,939,1029,804,588,270,74,5,4535
SPRINGFIELD                ,MO,0,2,53,253,571,931,1003,780,581,300,95,9,4578
BILLINGS                   ,MT,15,22,192,523,876,1193,1175,969,845,567,309,96,6781
GLASGOW                    ,MT,18,35,241,630,1069,1509,1587,1281,1034,603,324,105,8437
GREAT FALLS                ,MT,50,71,286,613,949,1248,1234,1054,953,659,418,191,7726
HAVRE                      ,MT,30,53,274,642,1044,1423,1457,1197,998,619,351,133,8222
HELENA                     ,MT,27,42,237,602,974,1339,1297,1043,891,602,351,136,7540
KALISPELL                  ,MT,77,93,330,708,996,1310,1277,1061,919,640,412,216,8040
